2024-07-31 20:30:28,20,30,28,447,10.374560,1652,			   6.366577,1.351318,138.603516,9.783325,3.306885,114.988403,4.636230,-1.999512,-148.765869,			   -0.026855,0.170410,1.001953, -0.062012,0.172852,1.002441,			   0.494385,0.565796,0.944824,-0.736084,			   0,0,0,0,			   0.000000,0.000000,9.800000,10.600000,30.000000,
2024-07-31 20:30:28,20,30,28,946,10.380840,1653,			   6.366577,1.181030,138.532104,9.788818,3.147583,115.015869,4.707642,-2.175293,-148.612061,			   0.007813,0.171387,0.999023, -0.024414,0.173828,1.006348,			   0.609741,0.730591,1.065674,-0.609741,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.200000,30.000000,
2024-07-31 20:30:29,20,30,29,211,10.387120,1654,			   5.300903,1.208496,138.444214,8.651733,3.197021,114.807129,4.663696,-2.087402,-148.634033,			   -0.064453,0.161133,1.034180, -0.103027,0.164551,0.970215,			   0.725098,-2.790527,1.115112,-0.549316,			   0,0,0,0,			   0.000000,0.000000,9.800000,10.200000,30.000000,
2024-07-31 20:30:29,20,30,29,503,10.393400,1655,			   5.410767,1.148071,138.422241,8.761597,3.136597,114.741211,4.630737,-2.153320,-148.507690,			   0.023438,0.213379,1.113770, 0.002441,0.192383,1.103027,			   0.554810,-2.691650,0.911865,-0.763550,			   0,0,0,0,			   0.000000,0.000000,9.800000,10.200000,30.000000,
2024-07-31 20:30:30,20,30,30,181,10.399680,1656,			   5.960083,1.054688,138.455200,9.294434,3.026733,114.829102,4.784546,-2.340088,-148.298950,			   -0.007324,0.163086,1.008301, -0.046387,0.164063,1.005859,			   -2.224731,-2.252197,1.505127,-0.043945,			   0,0,0,0,			   0.000000,0.000000,10.000000,10.700000,30.000000,
2024-07-31 20:30:30,20,30,30,575,10.405960,1657,			   6.086426,1.016235,138.466187,9.415283,2.993774,114.906006,4.790039,-2.400513,-148.200073,			   -0.069824,0.152344,0.991699, -0.098633,0.159180,0.996094,			   -2.373047,-2.493896,1.334839,-0.280151,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.600000,30.000000,
2024-07-31 20:30:31,20,30,31,141,10.412240,1658,			   6.102905,0.472412,138.273926,9.409790,2.433472,114.955444,4.806519,-2.949829,-147.985840,			   0.013672,0.165527,1.016113, -0.025879,0.165527,1.014648,			   -1.768799,-1.999512,1.840210,0.291138,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.600000,30.000000,
2024-07-31 20:30:31,20,30,31,255,10.418520,1659,			   5.954590,0.362549,138.262939,9.294434,2.340088,114.933472,4.757080,-3.043213,-147.958374,			   -0.003906,0.171875,1.005859, -0.038574,0.176270,1.002930,			   -1.614990,-1.851196,1.955566,0.461426,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.600000,30.000000,
2024-07-31 20:30:31,20,30,31,350,10.424800,1660,			   5.954590,0.362549,138.262939,9.294434,2.340088,114.933472,4.757080,-3.043213,-147.958374,			   -0.003906,0.171875,1.005859, -0.038574,0.176270,1.002930,			   -1.614990,-1.851196,1.955566,0.461426,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.600000,30.000000,
2024-07-31 20:30:31,20,30,31,451,10.431080,1661,			   6.036987,0.373535,138.290405,9.354858,2.356567,114.949951,4.718628,-3.032227,-147.930908,			   -0.032227,0.159668,1.000488, -0.068848,0.164063,1.001953,			   -1.549072,-1.746826,1.983032,0.554810,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.500000,30.000000,
2024-07-31 20:30:31,20,30,31,517,10.437360,1662,			   6.036987,0.373535,138.290405,9.354858,2.356567,114.949951,4.718628,-3.032227,-147.930908,			   -0.032227,0.159668,1.000488, -0.068848,0.164063,1.001953,			   -1.549072,-1.746826,1.983032,0.554810,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.500000,30.000000,
2024-07-31 20:30:31,20,30,31,585,10.443640,1663,			   6.036987,0.373535,138.290405,9.354858,2.356567,114.949951,4.718628,-3.032227,-147.930908,			   -0.032227,0.159668,1.000488, -0.068848,0.164063,1.001953,			   -1.549072,-1.746826,1.983032,0.554810,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.500000,30.000000,
2024-07-31 20:30:31,20,30,31,668,10.449920,1664,			   6.218262,0.252686,138.273926,9.519653,2.230225,115.021362,4.713135,-3.164063,-147.799072,			   0.001465,0.166992,1.003418, -0.033691,0.169434,1.000977,			   -1.461182,-1.582031,2.076416,0.648193,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.500000,30.000000,
2024-07-31 20:30:31,20,30,31,774,10.456200,1665,			   6.218262,0.252686,138.273926,9.519653,2.230225,115.021362,4.713135,-3.164063,-147.799072,			   0.001465,0.166992,1.003418, -0.033691,0.169434,1.000977,			   -1.461182,-1.582031,2.076416,0.648193,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.500000,30.000000,
2024-07-31 20:30:31,20,30,31,998,10.462480,1666,			   6.882935,-0.038452,138.218994,10.151367,1.950073,115.328979,4.548340,-3.504639,-147.403564,			   0.023438,0.125977,1.045410, -0.020996,0.135254,1.053223,			   1.867676,2.537842,2.427979,1.049194,			   0,0,0,0,			   0.000000,0.000000,9.600000,9.900000,30.000000,
2024-07-31 20:30:32,20,30,32,176,10.468760,1667,			   6.882935,-0.038452,138.218994,10.151367,1.950073,115.328979,4.548340,-3.504639,-147.403564,			   0.023438,0.125977,1.045410, -0.020996,0.135254,1.053223,			   1.867676,2.537842,2.427979,1.049194,			   0,0,0,0,			   0.000000,0.000000,9.600000,9.900000,30.000000,
2024-07-31 20:30:32,20,30,32,298,10.475040,1668,			   6.965332,0.241699,138.125610,10.261230,2.230225,115.279541,4.515381,-3.235474,-147.502441,			   -0.009766,0.178711,1.013184, -0.039063,0.182129,1.009766,			   1.790771,2.219238,2.169800,0.752563,			   0,0,0,0,			   0.000000,0.000000,9.000000,9.900000,30.000000,
2024-07-31 20:30:32,20,30,32,389,10.481320,1669,			   6.965332,0.241699,138.125610,10.261230,2.230225,115.279541,4.515381,-3.235474,-147.502441,			   -0.009766,0.178711,1.013184, -0.039063,0.182129,1.009766,			   1.307373,1.593018,1.647949,0.208740,			   0,0,0,0,			   0.000000,0.000000,9.000000,9.900000,30.000000,
2024-07-31 20:30:32,20,30,32,519,10.487600,1670,			   6.915894,0.708618,138.218994,10.239258,2.691650,115.290527,4.498901,-2.757568,-147.579346,			   -0.039551,0.177246,1.002441, -0.070801,0.179688,1.002441,			   1.307373,1.593018,1.647949,0.208740,			   0,0,0,0,			   0.000000,0.000000,9.000000,10.300000,30.000000,
2024-07-31 20:30:32,20,30,32,634,10.493880,1671,			   6.915894,0.686646,138.120117,10.239258,2.675171,115.279541,4.515381,-2.763062,-147.579346,			   0.003906,0.175293,1.001953, -0.027832,0.180176,1.006836,			   1.235962,1.532593,1.604004,0.087891,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.300000,30.000000,
2024-07-31 20:30:32,20,30,32,718,10.500160,1672,			   6.915894,0.686646,138.120117,10.239258,2.675171,115.279541,4.515381,-2.763062,-147.579346,			   0.003906,0.175293,1.001953, -0.027832,0.180176,1.006836,			   1.235962,1.532593,1.604004,0.087891,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.300000,30.000000,
2024-07-31 20:30:32,20,30,32,823,10.506440,1673,			   6.899414,0.318604,137.911377,10.261230,2.307129,115.274048,4.542847,-3.125610,-147.496948,			   0.022949,0.187012,0.995605, -0.009766,0.185059,0.996094,			   1.582031,1.961060,1.988525,0.538330,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.400000,30.000000,
2024-07-31 20:30:32,20,30,32,895,10.512720,1674,			   6.899414,0.318604,137.911377,10.261230,2.307129,115.274048,4.542847,-3.125610,-147.496948,			   0.022949,0.187012,0.995605, -0.009766,0.185059,0.996094,			   1.582031,1.961060,1.988525,0.538330,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.400000,30.000000,
2024-07-31 20:30:32,20,30,32,993,10.519000,1675,			   6.899414,0.318604,137.911377,10.261230,2.307129,115.274048,4.542847,-3.125610,-147.496948,			   0.022949,0.187012,0.995605, -0.009766,0.185059,0.996094,			   1.790771,2.175293,2.175293,0.791016,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.400000,30.000000,
2024-07-31 20:30:33,20,30,33,66,10.525280,1676,			   6.838989,0.203247,137.713623,10.233765,2.202759,115.197144,4.553833,-3.240967,-147.518921,			   0.005859,0.177734,0.994141, -0.026855,0.182617,0.994141,			   1.790771,2.175293,2.175293,0.791016,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.400000,30.000000,
2024-07-31 20:30:33,20,30,33,142,10.531560,1677,			   6.838989,0.203247,137.713623,10.233765,2.202759,115.197144,4.553833,-3.240967,-147.518921,			   0.005859,0.177734,0.994141, -0.026855,0.182617,0.994141,			   1.790771,2.175293,2.175293,0.791016,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.400000,30.000000,
2024-07-31 20:30:33,20,30,33,214,10.537840,1678,			   6.690674,0.384521,137.636719,10.090942,2.373047,115.142212,4.526367,-3.048706,-147.584839,			   -0.056641,0.166504,1.003906, -0.091797,0.177734,0.993652,			   1.752319,2.070923,2.048950,0.730591,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.900000,30.000000,
2024-07-31 20:30:33,20,30,33,389,10.544120,1679,			   6.690674,0.384521,137.636719,10.090942,2.373047,115.142212,4.526367,-3.048706,-147.584839,			   -0.056641,0.166504,1.003906, -0.091797,0.177734,0.993652,			   1.752319,2.070923,2.048950,0.730591,			   0,0,0,0,			   0.000000,0.000000,9.700000,10.900000,30.000000,
2024-07-31 20:30:33,20,30,33,697,10.550400,1680,			   6.635742,0.659180,137.570801,10.129395,2.664185,115.087280,4.647217,-2.768555,-147.661743,			   0.021973,0.177246,1.000488, -0.014160,0.179199,1.003418,			   1.203003,1.483154,1.620483,0.098877,			   0,0,0,0,			   0.000000,0.000000,9.200000,10.400000,30.000000,
2024-07-31 20:30:33,20,30,33,887,10.556680,1681,			   6.641235,0.357056,137.351074,10.156860,2.367554,115.043335,4.658203,-3.070679,-147.584839,			   -0.002930,0.176758,0.999023, -0.040039,0.178711,1.004395,			   1.609497,1.944580,2.010498,0.593262,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.400000,30.000000,
2024-07-31 20:30:33,20,30,33,998,10.562960,1682,			   6.641235,0.357056,137.351074,10.156860,2.367554,115.043335,4.658203,-3.070679,-147.584839,			   -0.002930,0.176758,0.999023, -0.040039,0.178711,1.004395,			   1.856689,2.241211,2.213745,0.812988,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,80,10.569240,1683,			   6.657715,0.137329,137.147827,10.162354,2.169800,114.977417,4.603271,-3.268433,-147.513428,			   0.002441,0.182129,1.017578, -0.027832,0.177246,1.015625,			   1.856689,2.241211,2.213745,0.812988,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,127,10.575520,1684,			   6.657715,0.137329,137.147827,10.162354,2.169800,114.977417,4.603271,-3.268433,-147.513428,			   0.002441,0.182129,1.017578, -0.027832,0.177246,1.015625,			   1.856689,2.241211,2.213745,0.812988,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,218,10.581800,1685,			   6.624756,0.549316,137.257690,10.178833,2.614746,114.960938,4.718628,-2.823486,-147.573853,			   -0.032227,0.176270,0.997070, -0.067383,0.181641,0.996582,			   1.351318,1.669922,1.730347,0.324097,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,264,10.588080,1686,			   6.624756,0.549316,137.257690,10.178833,2.614746,114.960938,4.718628,-2.823486,-147.573853,			   -0.032227,0.176270,0.997070, -0.067383,0.181641,0.996582,			   1.351318,1.669922,1.730347,0.324097,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,337,10.594360,1687,			   6.624756,0.549316,137.257690,10.178833,2.614746,114.960938,4.718628,-2.823486,-147.573853,			   -0.032227,0.176270,0.997070, -0.067383,0.181641,0.996582,			   1.351318,1.669922,1.730347,0.324097,			   0,0,0,0,			   0.000000,0.000000,9.600000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,414,10.600640,1688,			   6.619263,0.719604,137.180786,10.173340,2.812500,114.840088,4.729614,-2.620239,-147.656250,			   -0.001953,0.176270,1.000000, -0.039063,0.178223,1.000977,			   1.104126,1.373291,1.466675,0.000000,			   0,0,0,0,			   0.000000,0.000000,9.300000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,459,10.606920,1689,			   6.619263,0.719604,137.180786,10.173340,2.812500,114.840088,4.729614,-2.620239,-147.656250,			   -0.001953,0.176270,1.000000, -0.039063,0.178223,1.000977,			   1.104126,1.373291,1.466675,0.000000,			   0,0,0,0,			   0.000000,0.000000,9.300000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,520,10.613200,1690,			   6.619263,0.719604,137.180786,10.173340,2.812500,114.840088,4.729614,-2.620239,-147.656250,			   -0.001953,0.176270,1.000000, -0.039063,0.178223,1.000977,			   1.104126,1.373291,1.466675,0.000000,			   0,0,0,0,			   0.000000,0.000000,9.300000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,603,10.619480,1691,			   6.619263,0.719604,137.180786,10.173340,2.812500,114.840088,4.729614,-2.620239,-147.656250,			   -0.001953,0.176270,1.000000, -0.039063,0.178223,1.000977,			   1.263428,1.543579,1.614990,0.186768,			   0,0,0,0,			   0.000000,0.000000,9.300000,10.400000,30.000000,
2024-07-31 20:30:34,20,30,34,687,10.625760,1692,			   6.619263,0.560303,136.977539,10.178833,2.642212,114.757690,4.707642,-2.785034,-147.628784,			   0.006348,0.178711,0.996094, -0.029297,0.181641,0.998047,			   1.263428,1.543579,1.614990,0.186768,			   0,0,0,0,			   0.000000,0.000000,9.300000,9.900000,30.000000,
2024-07-31 20:30:34,20,30,34,777,10.632040,1693,			   6.619263,0.560303,136.977539,10.178833,2.642212,114.757690,4.707642,-2.785034,-147.628784,			   0.006348,0.178711,0.996094, -0.029297,0.181641,0.998047,			   1.263428,1.543579,1.614990,0.186768,			   0,0,0,0,			   0.000000,0.000000,9.300000,9.900000,30.000000,
2024-07-31 20:30:34,20,30,34,834,10.638320,1694,			   6.630249,0.313110,136.757813,10.184326,2.389526,114.647827,4.702148,-3.043213,-147.568359,			   -0.002441,0.162109,1.011230, -0.041992,0.166504,1.012207,			   1.560059,1.906128,1.884155,0.505371,			   0,0,0,0,			   0.000000,0.000000,9.400000,9.900000,30.000000,
2024-07-31 20:30:34,20,30,34,931,10.644600,1695,			   6.630249,0.313110,136.757813,10.184326,2.389526,114.647827,4.702148,-3.043213,-147.568359,			   -0.002441,0.162109,1.011230, -0.041992,0.166504,1.012207,			   1.560059,1.906128,1.884155,0.505371,			   0,0,0,0,			   0.000000,0.000000,9.400000,9.900000,30.000000,
2024-07-31 20:30:35,20,30,35,9,10.650880,1696,			   6.740112,0.428467,136.746826,10.343628,2.504883,114.592896,4.916382,-2.955322,-147.562866,			   -0.046387,0.177246,1.007813, -0.084961,0.179688,1.004883,			   1.521606,1.818237,1.829224,0.411987,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.800000,30.000000,
2024-07-31 20:30:35,20,30,35,150,10.657160,1697,			   6.740112,0.428467,136.746826,10.343628,2.504883,114.592896,4.916382,-2.955322,-147.562866,			   -0.046387,0.177246,1.007813, -0.084961,0.179688,1.004883,			   1.521606,1.818237,1.829224,0.411987,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.800000,30.000000,
2024-07-31 20:30:35,20,30,35,351,10.663440,1698,			   6.729126,0.708618,136.642456,10.327148,2.779541,114.389648,4.894409,-2.680664,-147.694702,			   -0.020508,0.177734,0.998047, -0.056152,0.179688,1.000488,			   1.148071,1.395264,1.477661,0.005493,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.800000,30.000000,
2024-07-31 20:30:35,20,30,35,987,10.669720,1699,			   6.701660,0.895386,136.334839,10.332642,2.955322,113.933716,4.883423,-2.482910,-147.815552,			   -0.018066,0.179688,1.002930, -0.054688,0.182129,1.005371,			   1.104126,1.356812,1.521606,0.071411,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.500000,30.000000,
2024-07-31 20:30:36,20,30,36,193,10.676000,1700,			   6.718140,0.648193,136.131592,10.332642,2.686157,113.834839,4.861450,-2.741089,-147.760620,			   0.017090,0.181641,1.004395, -0.018066,0.183594,1.006836,			   1.428223,1.818237,1.895142,0.472412,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.500000,30.000000,
2024-07-31 20:30:36,20,30,36,285,10.682280,1701,			   6.817017,0.406494,135.972290,10.437012,2.433472,113.768921,4.982300,-2.999268,-147.700195,			   -0.014160,0.177246,0.995605, -0.051270,0.177734,1.000488,			   1.428223,1.818237,1.895142,0.472412,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.400000,30.000000,
2024-07-31 20:30:36,20,30,36,355,10.688560,1702,			   6.817017,0.406494,135.972290,10.437012,2.433472,113.768921,4.982300,-2.999268,-147.700195,			   -0.014160,0.177246,0.995605, -0.051270,0.177734,1.000488,			   1.428223,1.818237,1.895142,0.472412,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.400000,30.000000,
2024-07-31 20:30:36,20,30,36,417,10.694840,1703,			   6.773071,0.483398,135.823975,10.376587,2.499390,113.565674,4.932861,-2.933350,-147.793579,			   -0.019531,0.178711,0.993164, -0.053223,0.183105,0.993164,			   1.455688,1.823730,1.867676,0.433960,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.400000,30.000000,
2024-07-31 20:30:36,20,30,36,487,10.701120,1704,			   6.773071,0.483398,135.823975,10.376587,2.499390,113.565674,4.932861,-2.933350,-147.793579,			   -0.019531,0.178711,0.993164, -0.053223,0.183105,0.993164,			   1.455688,1.823730,1.867676,0.433960,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.400000,30.000000,
2024-07-31 20:30:36,20,30,36,534,10.707400,1705,			   6.773071,0.483398,135.823975,10.376587,2.499390,113.565674,4.932861,-2.933350,-147.793579,			   -0.019531,0.178711,0.993164, -0.053223,0.183105,0.993164,			   1.455688,1.823730,1.867676,0.433960,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.400000,30.000000,
2024-07-31 20:30:36,20,30,36,595,10.713680,1706,			   6.773071,0.483398,135.823975,10.376587,2.499390,113.565674,4.932861,-2.933350,-147.793579,			   -0.019531,0.178711,0.993164, -0.053223,0.183105,0.993164,			   1.384277,1.724854,1.746826,0.285645,			   0,0,0,0,			   0.000000,0.000000,9.500000,10.400000,30.000000,
2024-07-31 20:30:36,20,30,36,661,10.719960,1707,			   6.767578,0.609741,135.664673,10.349121,2.609253,113.329468,4.899902,-2.812500,-147.914429,			   -0.025391,0.171875,1.002930, -0.066895,0.176270,1.003906,			   1.384277,1.724854,1.746826,0.285645,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.400000,30.000000,
2024-07-31 20:30:36,20,30,36,768,10.726240,1708,			   6.767578,0.609741,135.664673,10.349121,2.609253,113.329468,4.899902,-2.812500,-147.914429,			   -0.025391,0.171875,1.002930, -0.066895,0.176270,1.003906,			   1.384277,1.724854,1.746826,0.285645,			   0,0,0,0,			   0.000000,0.000000,9.400000,10.400000,30.000000,
2024-07-31 20:30:37,20,30,37,392,10.732520,1709,			   6.789551,0.719604,135.466919,10.404053,2.713623,112.862549,4.976807,-2.713623,-148.046265,			   0.011719,0.181641,0.999023, -0.025879,0.183105,1.001953,			   1.279907,1.636963,1.724854,0.274658,			   0,0,0,0,			   0.000000,0.000000,11.200000,10.000000,30.000000,
2024-07-31 20:30:37,20,30,37,544,10.738800,1710,			   6.729126,0.604248,135.324097,10.349121,2.614746,112.681274,4.932861,-2.823486,-148.068237,			   -0.004883,0.180664,0.995605, -0.039063,0.182617,0.993652,			   1.279907,1.636963,1.724854,0.274658,			   0,0,0,0,			   0.000000,0.000000,9.900000,10.000000,30.000000,
2024-07-31 20:30:37,20,30,37,616,10.745080,1711,			   6.707153,0.648193,135.219727,10.316162,2.658691,112.483521,4.916382,-2.785034,-148.139648,			   -0.014160,0.179688,1.000000, -0.049316,0.179199,0.999512,			   1.290894,1.631470,1.669922,0.225220,			   0,0,0,0,			   0.000000,0.000000,9.900000,9.900000,30.000000,
2024-07-31 20:30:37,20,30,37,692,10.751360,1712,			   6.707153,0.648193,135.219727,10.316162,2.658691,112.483521,4.916382,-2.785034,-148.139648,			   -0.014160,0.179688,1.000000, -0.049316,0.179199,0.999512,			   1.290894,1.631470,1.669922,0.225220,			   0,0,0,0,			   0.000000,0.000000,9.900000,9.900000,30.000000,
2024-07-31 20:30:37,20,30,37,749,10.757640,1713,			   6.707153,0.648193,135.219727,10.316162,2.658691,112.483521,4.916382,-2.785034,-148.139648,			   -0.014160,0.179688,1.000000, -0.049316,0.179199,0.999512,			   1.290894,1.631470,1.669922,0.225220,			   0,0,0,0,			   0.000000,0.000000,9.900000,9.900000,30.000000,
2024-07-31 20:30:37,20,30,37,814,10.763920,1714,			   6.624756,0.884399,135.302124,10.261230,2.894897,112.351685,4.910889,-2.576294,-148.161621,			   -0.029785,0.177734,0.997070, -0.066406,0.181641,0.997070,			   1.021729,1.301880,1.400757,-0.032959,			   0,0,0,0,			   0.000000,0.000000,9.800000,9.900000,30.000000,
2024-07-31 20:30:37,20,30,37,873,10.770200,1715,			   6.624756,0.884399,135.302124,10.261230,2.894897,112.351685,4.910889,-2.576294,-148.161621,			   -0.029785,0.177734,0.997070, -0.066406,0.181641,0.997070,			   1.021729,1.301880,1.400757,-0.032959,			   0,0,0,0,			   0.000000,0.000000,9.800000,9.900000,30.000000,
2024-07-31 20:30:37,20,30,37,943,10.776480,1716,			   6.624756,0.884399,135.302124,10.261230,2.894897,112.351685,4.910889,-2.576294,-148.161621,			   -0.029785,0.177734,0.997070, -0.066406,0.181641,0.997070,			   1.021729,1.301880,1.400757,-0.032959,			   0,0,0,0,			   0.000000,0.000000,9.800000,9.900000,30.000000,
2024-07-31 20:30:38,20,30,38,16,10.782760,1717,			   6.624756,0.884399,135.302124,10.261230,2.894897,112.351685,4.910889,-2.576294,-148.161621,			   -0.029785,0.177734,0.997070, -0.066406,0.181641,0.997070,			   1.010742,1.301880,1.444702,0.021973,			   0,0,0,0,			   0.000000,0.000000,9.800000,9.900000,30.000000,
2024-07-31 20:30:38,20,30,38,73,10.789040,1718,			   6.668701,0.785522,135.258179,10.310669,2.790527,112.219849,4.998779,-2.719116,-148.106689,			   0.019531,0.184570,0.996582, -0.016113,0.186523,0.997559,			   1.010742,1.301880,1.444702,0.021973,			   0,0,0,0,			   0.000000,0.000000,9.800000,10.000000,30.000000,
2024-07-31 20:30:38,20,30,38,153,10.795320,1719,			   6.668701,0.785522,135.258179,10.310669,2.790527,112.219849,4.998779,-2.719116,-148.106689,			   0.019531,0.184570,0.996582, -0.016113,0.186523,0.997559,			   1.010742,1.301880,1.444702,0.021973,			   0,0,0,0,			   0.000000,0.000000,9.800000,10.000000,30.000000,
2024-07-31 20:30:38,20,30,38,227,10.801600,1720,			   6.756592,0.554810,135.098877,10.382080,2.570801,112.044067,5.081177,-2.966309,-148.084717,			   0.016113,0.182617,0.998047, -0.020996,0.176758,1.000977,			   1.274414,1.658936,1.741333,0.318604,			   0,0,0,0,			   0.000000,0.000000,11.300000,10.000000,30.000000,
2024-07-31 20:30:38,20,30,38,310,10.807880,1721,			   6.756592,0.554810,135.098877,10.382080,2.570801,112.044067,5.081177,-2.966309,-148.084717,			   0.016113,0.182617,0.998047, -0.020996,0.176758,1.000977,			   1.274414,1.658936,1.741333,0.318604,			   0,0,0,0,			   0.000000,0.000000,11.300000,10.000000,30.000000,
2024-07-31 20:30:38,20,30,38,404,10.814160,1722,			   6.756592,0.554810,135.098877,10.382080,2.570801,112.044067,5.081177,-2.966309,-148.084717,			   0.016113,0.182617,0.998047, -0.020996,0.176758,1.000977,			   1.565552,1.933594,1.961060,0.576782,			   0,0,0,0,			   0.000000,0.000000,11.300000,10.000000,30.000000,
2024-07-31 20:30:38,20,30,38,498,10.820440,1723,			   6.767578,0.395508,134.890137,10.393066,2.406006,111.785889,5.015259,-3.147583,-148.128662,			   -0.015625,0.205566,1.000488, -0.055176,0.192871,0.993652,			   1.565552,1.933594,1.961060,0.576782,			   0,0,0,0,			   0.000000,0.000000,11.300000,9.900000,30.000000,
2024-07-31 20:30:38,20,30,38,614,10.826720,1724,			   6.767578,0.395508,134.890137,10.393066,2.406006,111.785889,5.015259,-3.147583,-148.128662,			   -0.015625,0.205566,1.000488, -0.055176,0.192871,0.993652,			   1.016235,1.521606,1.604004,0.197754,			   0,0,0,0,			   0.000000,0.000000,11.300000,9.900000,30.000000,
2024-07-31 20:30:38,20,30,38,720,10.833000,1725,			   6.745605,0.703125,135.087891,10.382080,2.719116,111.665039,5.070190,-2.850952,-148.194580,			   -0.030273,0.186523,1.001953, -0.063965,0.185547,1.002930,			   1.016235,1.521606,1.604004,0.197754,			   0,0,0,0,			   0.000000,0.000000,11.300000,9.900000,30.000000,
2024-07-31 20:30:38,20,30,38,846,10.839280,1726,			   6.756592,1.021729,135.109863,10.398560,3.037720,111.450806,5.125122,-2.532349,-148.392334,			   -0.021973,0.179199,0.999023, -0.053711,0.179688,1.004883,			   0.873413,1.115112,1.285400,-0.219727,			   0,0,0,0,			   0.000000,0.000000,10.500000,9.900000,30.000000,
2024-07-31 20:30:38,20,30,38,988,10.845560,1727,			   6.756592,1.021729,135.109863,10.398560,3.037720,111.450806,5.125122,-2.532349,-148.392334,			   -0.021973,0.179199,0.999023, -0.053711,0.179688,1.004883,			   0.873413,1.115112,1.285400,-0.219727,			   0,0,0,0,			   0.000000,0.000000,10.500000,9.900000,30.000000,
2024-07-31 20:30:39,20,30,39,111,10.851840,1728,			   6.795044,0.697632,134.945068,10.415039,2.713623,111.280518,5.119629,-2.861938,-148.375854,			   0.022461,0.184082,0.996582, -0.012207,0.183594,0.998047,			   1.098633,1.417236,1.565552,0.104370,			   0,0,0,0,			   0.000000,0.000000,10.500000,9.400000,30.000000,
2024-07-31 20:30:39,20,30,39,293,10.858120,1729,			   6.828003,0.516357,134.818726,10.431519,2.548828,111.093750,5.070190,-3.010254,-148.392334,			   -0.030762,0.172363,1.011719, -0.061035,0.173340,1.009277,			   1.450195,1.823730,1.801758,0.406494,			   0,0,0,0,			   0.000000,0.000000,10.400000,9.400000,30.000000,
2024-07-31 20:30:39,20,30,39,467,10.864400,1730,			   6.882935,0.637207,134.934082,10.530396,2.697144,111.000366,5.158081,-2.861938,-148.447266,			   -0.071289,0.180664,1.010254, -0.110840,0.173340,1.001953,			   1.203003,1.686401,1.713867,0.307617,			   0,0,0,0,			   0.000000,0.000000,10.400000,9.800000,30.000000,
2024-07-31 20:30:39,20,30,39,702,10.870680,1731,			   6.811523,1.010742,135.038452,10.453491,3.070679,110.835571,5.103149,-2.455444,-148.661499,			   0.004883,0.187012,0.999023, -0.035156,0.187988,1.000000,			   0.807495,1.060181,1.197510,-0.318604,			   0,0,0,0,			   0.000000,0.000000,10.500000,9.800000,30.000000,
2024-07-31 20:30:39,20,30,39,797,10.876960,1732,			   6.838989,0.697632,134.890137,10.447998,2.757568,110.709229,5.075684,-2.763062,-148.645020,			   0.014648,0.185547,0.997070, -0.030762,0.188477,1.000977,			   1.142578,1.472168,1.549072,0.071411,			   0,0,0,0,			   0.000000,0.000000,10.500000,9.800000,30.000000,
